country,year,region,gym_memberships,fitness_participation_rate,total_health_club_revenue_usd,number_of_gyms,gym_penetration_rate,urban_population_percentage,obesity_rate,gdp_per_capita_usd,population_total,average_membership_cost_usd,insufficient_physical_activity_pct,memberships_per_100k,gyms_per_100k,revenue_per_membership_usd,periodo,gym_memberships_norm,total_health_club_revenue_usd_norm,number_of_gyms_norm,gdp_per_capita_usd_norm,population_total_norm,average_membership_cost_usd_norm,memberships_per_100k_norm,gyms_per_100k_norm,revenue_per_membership_usd_norm
Cyprus,2016,Europe,150922.0,0.3444,37217262.0,128.0,0.122,0.6696,0.2328,24280.0566,1237112.0,20.55,0.4145,12199.542159481114,10.346678392902179,246.5993162030718,pre_covid,0.0014483585145313785,0.0004366210353562499,0.0020086774867427285,0.1755654553416561,0.000727502335257909,0.18098230912476723,0.399120089412962,0.35452209715706756,0.18098248432499814
Cyprus,2017,Europe,160619.0,0.3449,41960082.0,135.0,0.1281,0.6689,0.2357,26247.4492,1254275.0,21.77,0.4133,12805.724422475134,10.763189890574237,261.239840865651,pre_covid,0.0015427001426215423,0.0004925098767123635,0.0021211634260003215,0.1898558800022383,0.000739332734309697,0.19518156424581004,0.41933067289793263,0.36920762125476797,0.1951822086796038
Cyprus,2018,Europe,171500.0,0.3454,48465888.0,141.0,0.135,0.6683,0.2385,29120.375,1270737.0,23.55,0.4121,13496.10501622287,11.095923074562242,282.5999300291545,pre_covid,0.0016485608475044003,0.0005691735408252021,0.0022175799453639723,0.21072376864853232,0.000750679936383375,0.21589851024208567,0.44234849357355976,0.3809392570412252,0.21589918333057348
Cyprus,2019,Europe,177498.0,0.3458,50310163.0,146.0,0.138,0.6677,0.2415,29227.1738,1286671.0,23.62,0.411,13795.134886851418,11.347112043405035,283.44073172655465,pre_covid,0.0017069150895673891,0.0005909062637394274,0.0022979270448336814,0.2114995163082727,0.0007616631898059229,0.21671322160148976,0.4523183797510078,0.3897957752301223,0.2167146699756992
Cyprus,2020,Europe,141218.0,0.3463,38874458.0,117.0,0.1084,0.6672,0.2446,28130.3418,1302247.0,22.94,0.4101,10844.179330034933,8.984470687972404,275.2797660354912,covid,0.001353948783791258,0.0004561492410102671,0.0018319138679093684,0.2035325273802287,0.0007723996750142577,0.20879888268156427,0.3539312488790081,0.30649284901234974,0.20879941653012493
Cyprus,2021,Europe,174861.0,0.3466,54388757.0,141.0,0.1327,0.6667,0.2478,32937.8398,1317309.0,25.92,0.4092,13274.106530813957,10.703639009526238,311.03995173309085,covid,0.0016812598484336608,0.000638967942871673,0.0022175799453639723,0.23845244523236436,0.000782781861725091,0.24348230912476723,0.4349468931032106,0.36710795316983497,0.243482926273004
Cyprus,2022,Europe,191634.0,0.3471,60019899.0,155.0,0.1439,0.6667,0.2511,33231.043,1331370.0,26.1,0.4083,14393.744789202101,11.642143055649445,313.20067942014464,post_covid,0.0018444435266801616,0.0007053246677509113,0.002442551823879158,0.24058216669204738,0.0007924740624514903,0.24557728119180636,0.4722764949004574,0.4001980932071775,0.24557859827033005
Cyprus,2023,Europe,209444.0,0.3471,70901143.0,166.0,0.1557,0.6667,0.2511,36623.6914,1344976.0,28.21,0.4083,15572.322480103734,12.342227668002998,338.520764500296,post_covid,0.0020177161260702637,0.0008335479862983501,0.0026193154427125182,0.2652251313753774,0.0008018526331849651,0.270135009310987,0.5115711827684961,0.4248819482810708,0.27013634036356826
Cyprus,2024,Europe,216783.0,0.3472,76689050.0,171.0,0.1596,0.6668,0.2511,38674.293,1358282.0,29.48,0.4083,15960.087816815654,12.58943282764551,353.7595198885521,post_covid,0.0020891168900749775,0.0009017520117741093,0.0026996625421822273,0.2801199559638552,0.0008110244149121161,0.2849162011173184,0.5244995777226575,0.43359800377844954,0.28491628377458383
Cyprus,2025,Europe,218665.0,0.3472,77354806.0,172.0,0.161,0.6668,0.2511,38674.293,1358282.0,29.48,0.4083,16098.645200333953,12.663055241842269,353.7594310932248,post_covid,0.0021074267739633647,0.0009095972033407048,0.002715731962076169,0.2801199559638552,0.0008110244149121161,0.2849162011173184,0.5291191875958077,0.43619381144248826,0.2849161976527268
Cyprus,2026,Europe,220276.0,0.3472,77924825.0,174.0,0.1622,0.6668,0.2511,38674.293,1358282.0,29.48,0.4083,16217.250909604927,12.810300070235783,353.75994207267246,post_covid,0.002123100112403424,0.0009163142411918083,0.0027478708018640525,0.2801199559638552,0.0008110244149121161,0.2849162011173184,0.533073593284248,0.44138542677056564,0.2849166932474869
Czech Republic,2000,Europe,506525.0,0.4756,56285111.0,562.0,0.0494,0.74,0.2142,6062.9215,10255063.0,9.26,0.2415,4939.267559838491,5.480219867981308,111.12010463451952,pre_covid,0.004908002319187099,0.0006613143586877975,0.008982805720713482,0.043242808261354196,0.006943546089815444,0.049581005586592175,0.15705694293429884,0.18293861305729764,0.04958231224169521
Czech Republic,2001,Europe,535621.0,0.4761,61896315.0,582.0,0.0524,0.7391,0.2162,6669.0749,10216605.0,9.63,0.2401,5242.6515461838835,5.69660860921999,115.55991083247297,pre_covid,0.0051910758482075605,0.0007274361364851397,0.009304194118592318,0.047645686210298265,0.0069170371177981,0.05388733705772813,0.16717199868296437,0.19056813130995764,0.0538884437261732
Czech Republic,2002,Europe,587495.0,0.4766,74165367.0,613.0,0.0576,0.7384,0.2183,8101.2602,10196916.0,10.52,0.2388,5761.496907496345,6.0116215530264245,126.23999693614414,pre_covid,0.005695755400187467,0.0008720132237070688,0.009802346135304516,0.05804855960203681,0.006903465555313066,0.06424581005586591,0.18447070260544898,0.20167497998811668,0.06424697132342588
Czech Republic,2003,Europe,646049.0,0.4771,90007508.0,648.0,0.0634,0.7376,0.2206,9852.4568,10193998.0,11.61,0.2375,6337.5429345777775,6.356681647377211,139.31994012838035,pre_covid,0.006265424338126155,0.0010586951777112655,0.01036477583159248,0.0707686151101076,0.0069014541875782225,0.07693202979515829,0.20367652077639373,0.21384124276613264,0.07693310055610157
Czech Republic,2004,Europe,707637.0,0.4775,108777985.0,685.0,0.0694,0.737,0.2232,11782.5547,10197101.0,12.81,0.2364,6939.589987389553,6.717595520530786,153.7200358375834,pre_covid,0.006864610910346121,0.0012798843038496347,0.010959344367668327,0.08478814462724511,0.006903593075200299,0.09089851024208566,0.22374923316925527,0.2265664842324903,0.09089963484795398
Czech Republic,2005,Europe,765820.0,0.4779,127095405.0,723.0,0.075,0.7364,0.226,13442.4916,10211216.0,13.83,0.2354,7499.792385157654,7.080449576230685,165.9598926640725,pre_covid,0.007430670407837097,0.0014957346587931714,0.011569982323638118,0.0968453228492077,0.006913322497947836,0.10277001862197392,0.24242681253730192,0.23936013340835233,0.10277097122978589
Czech Republic,2006,Europe,829571.0,0.4781,148924598.0,765.0,0.081,0.7358,0.2292,15259.0788,10238905.0,14.96,0.2346,8102.14568843055,7.471502079568079,179.52001456174335,pre_covid,0.008050900698893717,0.0017529673398793157,0.012244897959183673,0.11004035190491217,0.0069324084339348405,0.11592178770949721,0.2625097355563886,0.25314801439921275,0.11592282183620106
Czech Republic,2007,Europe,918167.0,0.4783,186644938.0,818.0,0.0892,0.7352,0.2328,18452.6533,10298828.0,16.94,0.2339,8915.257153532422,7.9426513385794975,203.27994580506595,pre_covid,0.008912846752547027,0.0021974594559956073,0.013096577213562591,0.13323731614591142,0.0069737131593546565,0.1389664804469274,0.2896194980012035,0.2697599778996144,0.1389673835657346
Czech Republic,2008,Europe,1023511.0,0.4785,240975442.0,880.0,0.0986,0.7347,0.2367,22774.7045,10384603.0,19.62,0.2333,9856.04360609645,8.474084180204096,235.4400118806735,pre_covid,0.009937733260696992,0.0028376838201615885,0.014092881246986984,0.16463112491228518,0.007032837582746087,0.17015828677839853,0.32098604285384,0.2884974433612095,0.17015916692215716
Czech Republic,2009,Europe,1034537.0,0.4785,220853063.0,911.0,0.0991,0.7341,0.2409,19817.4216,10443936.0,17.79,0.2328,9905.623703553909,8.722765057158528,213.48010076005014,pre_covid,0.010045004663328956,0.0026005640374925027,0.01459103326369918,0.14315049695705243,0.007073735623120132,0.14885940409683426,0.3226390814859962,0.2972655302725269,0.1488604298924995
Czech Republic,2010,Europe,1087618.0,0.4785,234925414.0,954.0,0.1038,0.7335,0.2453,20160.4355,10474410.0,18.0,0.2324,10383.572917233525,9.107911567334103,215.99993196140557,pre_covid,0.010561427057951414,0.002766390991192316,0.015282018319138679,0.14564202523436853,0.00709474125038251,0.15130353817504655,0.33857427635121323,0.31084517546345497,0.15130439343233337
Czech Republic,2011,Europe,1163870.0,0.4785,267736687.0,1006.0,0.1109,0.7329,0.2501,22049.1081,10496088.0,19.17,0.2321,11088.607488809164,9.584523300490622,230.04002766632013,pre_covid,0.011303278952880896,0.0031530352305665986,0.016117628153623654,0.15936065643121552,0.007109683823979472,0.16492085661080075,0.3620806719330327,0.3276497369980989,0.16492176668341932
Czech Republic,2012,Europe,1180926.0,0.4783,253804613.0,1038.0,0.1124,0.7322,0.255,20014.0354,10510785.0,17.91,0.2319,11235.373951612559,9.875570663846705,214.91999752736413,pre_covid,0.011469215923975649,0.0029888612847816785,0.016631849590229793,0.14457862812727781,0.007119814417399278,0.150256052141527,0.36697397883157373,0.3379115979359768,0.15025697391439555
Czech Republic,2013,Europe,1230465.0,0.4782,266666304.0,1079.0,0.117,0.7316,0.2603,20260.4955,10514272.0,18.06,0.2317,11702.807384096588,10.262241646402147,216.71994246077702,pre_covid,0.011951178377719964,0.0031404219613138584,0.01729069580588141,0.14636882470059498,0.0071222179949494485,0.1520018621973929,0.3825585694532529,0.3515449935659587,0.15200272568880155
Czech Republic,2014,Europe,1271579.0,0.4779,273440434.0,1117.0,0.1208,0.731,0.2659,20038.4163,10525347.0,17.92,0.2317,12081.11238517837,10.612476719294861,215.04006750661972,pre_covid,0.012351174427766268,0.003220247524353504,0.0179013337618512,0.14475572212194224,0.007129851955766238,0.15037243947858475,0.39517154953185457,0.36389371774661855,0.1503734287989019
Czech Republic,2015,Europe,1275577.0,0.4776,254401147.0,1143.0,0.121,0.7304,0.2718,17931.5988,10546059.0,16.62,0.2317,12095.295503277575,10.838171870648553,199.44005497120128,pre_covid,0.012390070769841598,0.0029958907723206377,0.018319138679093686,0.12945256567144722,0.007144128668762837,0.1352420856610801,0.39564442561207075,0.37185136502037625,0.13524310505459486
Czech Republic,2016,Europe,1332320.0,0.4773,273871796.0,1184.0,0.1261,0.7297,0.2777,18753.9687,10566332.0,17.13,0.2318,12609.105979255619,11.205402215262591,205.56007265521797,pre_covid,0.01294212057934146,0.0032253306441820144,0.0189779848947453,0.13542596167745055,0.007158102780513516,0.1411778398510242,0.41277526258000957,0.3847993150898901,0.14117885982849782
Czech Republic,2017,Europe,1413056.0,0.4769,313189783.0,1232.0,0.1334,0.7291,0.2837,20913.1976,10594438.0,18.47,0.232,13337.715506948081,11.628743308517167,221.64003620521763,pre_covid,0.01372759708604327,0.0036886492474359307,0.01974931704965451,0.15110981548497313,0.007177476153219311,0.15677374301675975,0.4370676653544517,0.39972563972026537,0.1567746841110599
Czech Republic,2018,Europe,765355.0,0.4765,185522007.0,653.0,0.072,0.7285,0.2896,23705.933,10629928.0,20.2,0.2322,7200.001730961865,6.143033141898985,242.39994120375513,pre_covid,0.007426146446089967,0.002184226967199308,0.010445122931062189,0.1713952302164512,0.007201939292667423,0.17690875232774672,0.23243156124982284,0.20630834080982574,0.17690954508093323
Czech Republic,2019,Europe,1544382.0,0.4761,378435483.0,1315.0,0.1447,0.7279,0.2956,24062.719,10671870.0,20.42,0.2325,14471.521860742307,12.32211411870647,245.04007622466463,pre_covid,0.015005261172932913,0.004457497016583524,0.02108307890085168,0.1739867940217387,0.007230849774344875,0.17946927374301677,0.47486964236375656,0.42417277695078254,0.179470190305054
Czech Republic,2020,Europe,1221108.0,0.4757,293798482.0,1044.0,0.1141,0.7273,0.3016,23472.8915,10697858.0,20.05,0.2328,11414.509334485465,9.758962962492117,240.59991581416222,covid,0.011860144592627703,0.003460144403212948,0.016728266109593444,0.1697025014756096,0.007248763216666023,0.1751629422718808,0.37294649045338074,0.33380019832806357,0.17516371527274052
Czech Republic,2021,Europe,1468353.0,0.4752,399450805.0,1221.0,0.1398,0.7268,0.3075,27696.462,10505772.0,22.67,0.2332,13976.631131914914,11.622182548793178,272.04003737520884,covid,0.014265578833852056,0.0047051391361043245,0.01957255343082115,0.20038098223685039,0.007116358973103606,0.2056564245810056,0.45836960433641055,0.3994943179066675,0.20565723037081954
Czech Republic,2022,Europe,1621899.0,0.475,448227982.0,1344.0,0.152,0.727,0.313,28282.2237,10672118.0,23.03,0.2337,15197.536234138339,12.593563901748464,276.35998419137076,post_covid,0.01575942018960459,0.005279923738335081,0.021549092077775993,0.20463574228977754,0.007231020719923435,0.2098463687150838,0.49907552069535976,0.4337436587930827,0.20984711122753802
Czech Republic,2023,Europe,900000.0,0.4752,272052000.0,1200.0,0.0828,0.7274,0.313,31761.5944,10864042.0,25.19,0.2337,8284.209505081073,11.045612673441433,302.28,post_covid,0.008736100918009127,0.003203886378967545,0.01923509561304837,0.22990862623504968,0.007363313297422437,0.23498603351955308,0.2685798834156045,0.37916539338523,0.23498672119590897
Czech Republic,2024,Europe,1820524.0,0.4754,551181736.0,1480.0,0.1669,0.7279,0.313,31823.3078,10905028.0,25.23,0.2337,16694.35420064946,13.571721228042698,302.75993944600566,post_covid,0.017691832882128954,0.006493118846798475,0.023734533183352082,0.23035688993861772,0.007391564811466403,0.23545158286778398,0.5489805844373443,0.46823190957828986,0.2354522105138978
Czech Republic,2025,Europe,1836328.0,0.4754,555966677.0,1493.0,0.1684,0.7279,0.313,31823.3078,10905028.0,25.23,0.2337,16839.278175168372,13.690932292883613,302.7600063823021,post_covid,0.017845589207831435,0.006549504037138266,0.023943435641973324,0.23035688993861772,0.007391564811466403,0.23545158286778398,0.5538124613575325,0.47243509958677354,0.23545227543486072
Czech Republic,2026,Europe,1849860.0,0.4754,560063531.0,1504.0,0.1696,0.7279,0.313,31823.3078,10905028.0,25.23,0.2337,16963.367723585852,13.79180319390285,302.75995534797227,post_covid,0.017977241359147935,0.006597780889994828,0.024120199260806684,0.23035688993861772,0.007391564811466403,0.23545158286778398,0.5579497024663647,0.4759916449785675,0.23545222593708431
Germany,2000,Europe,6468935.0,0.5263,1578161359.0,5513.0,0.0787,0.8009,0.2044,23925.856,82211508.0,20.33,0.2033,7868.648997412868,6.7058738297319636,243.95999635179516,pre_covid,0.06291599105189553,0.018594927733875877,0.08854250361561948,0.17299267094212498,0.05654288529030708,0.17842178770949718,0.2547247760559755,0.22615319630729733,0.17842262972719408
Germany,2001,Europe,6665261.0,0.5286,1623657550.0,5682.0,0.0809,0.8011,0.2094,23878.3641,82349925.0,20.3,0.1998,8093.827650723421,6.89982413463036,243.59999555906361,pre_covid,0.06482603688838409,0.019131049577232034,0.09125823557769565,0.17264770704476257,0.05663829566993485,0.17807262569832402,0.2622324057732955,0.23299157145963065,0.17807346792172316
Germany,2002,Europe,7008025.0,0.5309,1791251151.0,5909.0,0.085,0.8012,0.2142,25486.5942,82488495.0,21.3,0.1964,8495.760529998759,7.163423214352498,255.59999443495136,pre_covid,0.06816077070406903,0.0211059531532878,0.09490599389362044,0.18432930586796167,0.05673381151195584,0.18971135940409684,0.27563315750731476,0.2422856501562025,0.18971216805169278
Germany,2003,Europe,7608195.0,0.5333,2240461264.0,6221.0,0.0922,0.8014,0.2188,30711.1023,82534176.0,24.54,0.1929,9218.235849352879,7.537483623753632,294.4800000525749,pre_covid,0.07399979462186564,0.026399393077429747,0.09991965290053029,0.22227823349514264,0.05676529927394877,0.22742085661080072,0.29972104105164293,0.2554744173017884,0.227421565453747
Germany,2004,Europe,8129079.0,0.5358,2626993331.0,6522.0,0.0985,0.8015,0.223,34566.7359,82516260.0,26.93,0.1893,9851.487452291221,7.903896759256902,323.1600198497271,pre_covid,0.07906744901045147,0.030954242169660466,0.10475654828860678,0.2502841543670669,0.05675294983449111,0.25523743016759776,0.320834137177161,0.26839355389518915,0.25523808057120806
Germany,2005,Europe,8484593.0,0.5383,2774461966.0,6791.0,0.1029,0.8017,0.2267,35084.4364,82469422.0,27.25,0.1856,10288.16838318571,8.234567231476413,327.00000648233805,pre_covid,0.08252622693855774,0.03269199547813889,0.10907922224007713,0.2540445426047759,0.056720664556230455,0.25896182495344505,0.3353934157125424,0.28005246178925414,0.2589624519967632
Germany,2006,Europe,8950093.0,0.5409,3053413678.0,7104.0,0.1086,0.802,0.23,36980.335,82376451.0,28.43,0.1818,10864.868407598671,8.623823815862133,341.15999442687354,pre_covid,0.08705505316068533,0.03597913013178046,0.11410895066688093,0.26781566083883007,0.056656579953874006,0.27269553072625696,0.3546210386581807,0.29377702157244145,0.2726961077441469
Germany,2007,Europe,9640950.0,0.5436,3674358903.0,7492.0,0.1172,0.8022,0.2328,42350.9217,82266372.0,31.76,0.1779,11719.187033068627,9.107001825727771,381.1200040452445,pre_covid,0.09377636636657234,0.04329627671774858,0.12034388558573035,0.30682565031397335,0.05658070286378359,0.31145251396648044,0.383104679564375,0.31081309944068697,0.3114529921363144
Germany,2008,Europe,10274464.0,0.5463,4224037463.0,7874.0,0.1251,0.8025,0.2351,46379.1648,82110097.0,34.26,0.1739,12513.033567601315,9.589563631863692,411.11998280396915,pre_covid,0.09993979239296319,0.04977362518062447,0.12648240398521612,0.3360853438469571,0.05647298302390605,0.34054934823091243,0.40957213438758844,0.3278274509585858,0.3405497245851684
Germany,2009,Europe,10495433.0,0.5492,4008835659.0,8153.0,0.1281,0.8027,0.2368,42471.8869,81902307.0,31.83,0.1698,12814.575540588863,9.954542550309359,381.9600067000571,pre_covid,0.10208958874414968,0.0472377120565115,0.1309657721356259,0.30770429755354933,0.05632975406515927,0.3122672253258845,0.419625775992321,0.3406960193701272,0.31226770379661184
Germany,2010,Europe,10947046.0,0.5521,4176078979.0,8506.0,0.1339,0.8031,0.2379,42396.9666,81776930.0,31.79,0.1656,13386.472199433263,10.401466526072818,381.47998820869117,pre_covid,0.10648330903771296,0.04920848796184835,0.13663827735818737,0.30716010372934865,0.05624333211433971,0.3118016759776536,0.4386932510307065,0.35645383842817874,0.3118021378131788
Germany,2011,Europe,11528049.0,0.5551,4845930588.0,8800.0,0.1436,0.8034,0.2385,47630.9762,80274983.0,35.03,0.1613,14360.69939746982,10.962319356704192,420.359992224183,pre_covid,0.11213585817097783,0.05710194171036474,0.14136268680700625,0.3451780467985479,0.05520804502206937,0.34951117318435754,0.47117473609098626,0.3762286052846402,0.34951153366133864
